id,campaign_id,name,platform,status,objective,campaign_type,budget_type,budget_amount,spend_amount,remaining_budget,impressions,clicks,conversions,revenue,ctr,cpc,cpm,cpa,roas,likes,shares,saves,comments_count,total_engagement,engagement_rate,sentiment_score,overall_sentiment,positive_comments,neutral_comments,negative_comments,video_views,video_completion_rate,profile_visits,website_clicks,is_optimized,optimization_score,target_audience,ad_creative,campaign_settings,start_date,end_date,created_at,updated_at
240,fa_camp_0240,AI-Driven Marketing Success,facebook,active,engagement,video_ad,daily,8118.48,2952.42,2198.1,60183,4800,348,115473.67,7.98,0.62,49.06,8.48,39.11,4058,309,344,5,4716,7.84,0.43,positive,3,1,1,0,0.73,1440,4800,true,0.93,"{""age_range"": {""min"": 23, ""max"": 61}, ""genders"": ""male"", ""locations"": [""Pretoria"", ""Johannesburg""], ""interests"": [""business"", ""automation"", ""technology""]}","{""headline"": ""AI-Driven Marketing Success"", ""description"": ""Achieve marketing success with the help of AI! Our AI-Powered Customer Targeting tool helps South Af..."", ""call_to_action"": ""contact_us""}","{""placements"": [""feed"", ""reels"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-06-06,2025-08-11,2025-06-15T21:07:46.573883,2025-06-15T21:07:46.573887
241,fa_camp_0241,AI-Driven Success,facebook,active,traffic,image_post,daily,7351.47,4919.4,1263.93,65211,4107,508,106511.5,6.3,1.2,75.44,9.68,21.65,7073,364,236,5,7678,11.77,0.27,positive,2,2,1,26084,0,1232,4107,false,0.64,"{""age_range"": {""min"": 22, ""max"": 62}, ""genders"": ""female"", ""locations"": [""Johannesburg"", ""Cape Town"", ""Pretoria""], ""interests"": [""technology"", ""automation"", ""AI"", ""business""]}","{""headline"": ""AI-Driven Success"", ""description"": ""Unlock the true potential of your business with AI-driven marketing solutions tailored for the South..."", ""call_to_action"": ""learn_more""}","{""placements"": [""feed"", ""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-04-11,,2025-06-15T21:07:55.572356,2025-06-15T21:07:55.572358
242,fa_camp_0242,Innovate with AI,facebook,paused,brand_awareness,image_post,daily,6159.49,2840.44,2928.51,74939,4452,438,203586.08,5.94,0.64,37.9,6.49,71.67,6183,539,196,5,6923,9.24,0.37,positive,3,1,1,0,0,1335,4452,false,0.62,"{""age_range"": {""min"": 18, ""max"": 46}, ""genders"": ""male"", ""locations"": [""Pretoria"", ""Durban"", ""Cape Town""], ""interests"": [""automation"", ""business"", ""technology""]}","{""headline"": ""Innovate with AI"", ""description"": ""Step into the future of marketing by leveraging advanced AI technologies! South African businesses c..."", ""call_to_action"": ""sign_up""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-05-04,2025-06-26,2025-06-15T21:07:58.446233,2025-06-15T21:07:58.446237
243,fa_camp_0243,Smart Marketing Strategies,facebook,paused,engagement,image_post,daily,7095.16,3680.62,6857.2,24780,1111,49,3907.6,4.48,3.31,148.53,75.11,1.06,2922,144,57,5,3128,12.62,0.24,positive,2,2,1,0,0.47,333,1111,true,0.84,"{""age_range"": {""min"": 27, ""max"": 63}, ""genders"": ""male"", ""locations"": [""Cape Town"", ""Durban"", ""Johannesburg"", ""Pretoria""], ""interests"": [""business"", ""technology"", ""AI""]}","{""headline"": ""Smart Marketing Strategies"", ""description"": ""Elevate your marketing strategies with the power of AI! South African brands can automate tasks, ana..."", ""call_to_action"": ""sign_up""}","{""placements"": [""feed"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-04-12,,2025-06-15T21:08:01.376540,2025-06-15T21:08:01.376545
244,fa_camp_0244,AI: Your Marketing Partner,facebook,active,engagement,image_post,daily,8634.29,4954.34,4215.5,3098,138,12,3632.21,4.45,35.9,1599.21,412.86,0.73,296,18,7,5,326,10.52,0.31,positive,2,2,1,0,0,41,138,false,0.34,"{""age_range"": {""min"": 27, ""max"": 65}, ""genders"": ""male"", ""locations"": [""Durban"", ""Johannesburg"", ""Pretoria""], ""interests"": [""technology"", ""business"", ""marketing"", ""automation""]}","{""headline"": ""AI: Your Marketing Partner"", ""description"": ""Imagine having a marketing partner that never sleeps! With AI, South African businesses can harness ..."", ""call_to_action"": ""learn_more""}","{""placements"": [""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-04-07,2025-06-26,2025-06-15T21:08:04.999907,2025-06-15T21:08:04.999911
245,fa_camp_0245,Transformative AI Solutions,facebook,paused,engagement,image_post,daily,8234.59,4010.41,4646.7,21374,1144,130,58909.56,5.35,3.51,187.63,30.85,14.69,1444,120,111,5,1680,7.86,0.37,positive,3,1,1,8549,0,343,1144,false,0.65,"{""age_range"": {""min"": 20, ""max"": 46}, ""genders"": ""male"", ""locations"": [""Johannesburg"", ""Cape Town""], ""interests"": [""automation"", ""technology"", ""marketing"", ""AI""]}","{""headline"": ""Transformative AI Solutions"", ""description"": ""Transform your marketing efforts with tailored AI solutions designed for the South African market. F..."", ""call_to_action"": ""sign_up""}","{""placements"": [""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-04-27,2025-07-02,2025-06-15T21:08:08.286946,2025-06-15T21:08:08.286950
246,fa_camp_0246,AI-Powered ROI Revolution,facebook,paused,brand_awareness,live_stream,daily,5708.53,2008.02,1798.45,86276,1928,243,23265.58,2.23,1.04,23.27,8.26,11.59,9617,359,463,5,10444,12.11,0.16,neutral,2,1,2,34510,0,578,1928,false,0.4,"{""age_range"": {""min"": 31, ""max"": 52}, ""genders"": ""female"", ""locations"": [""Cape Town"", ""Pretoria""], ""interests"": [""AI"", ""business"", ""technology""]}","{""headline"": ""AI-Powered ROI Revolution"", ""description"": ""Join us for a live stream where we explore how South African businesses can leverage intelligent AI ..."", ""call_to_action"": ""learn_more""}","{""placements"": [""reels"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-06-10,,2025-06-15T21:08:19.239440,2025-06-15T21:08:19.239445
247,fa_camp_0247,Smart Marketing for Smart Businesses,facebook,paused,brand_awareness,live_stream,daily,6046.62,2054.25,699.47,59915,3758,187,18735.26,6.27,0.55,34.29,10.99,9.12,4173,445,218,5,4841,8.08,0.16,neutral,2,2,1,0,0,1127,3758,false,0.69,"{""age_range"": {""min"": 19, ""max"": 46}, ""genders"": ""all"", ""locations"": [""Pretoria"", ""Johannesburg""], ""interests"": [""technology"", ""AI"", ""marketing"", ""automation"", ""business""]}","{""headline"": ""Smart Marketing for Smart Businesses"", ""description"": ""Unlock the potential of AI in your marketing strategy with our live stream! We will be discussing ho..."", ""call_to_action"": ""contact_us""}","{""placements"": [""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-05-13,,2025-06-15T21:08:22.568216,2025-06-15T21:08:22.568220
248,fa_camp_0248,Transform Your ROI with AI Insights,facebook,active,brand_awareness,live_stream,daily,6057.69,4195.08,7561.45,91986,7117,397,84527.53,7.74,0.59,45.61,10.57,20.15,8774,506,205,5,9490,10.32,0.34,positive,3,2,0,36794,0,2135,7117,false,0.35,"{""age_range"": {""min"": 22, ""max"": 52}, ""genders"": ""male"", ""locations"": [""Johannesburg"", ""Cape Town"", ""Durban""], ""interests"": [""AI"", ""marketing"", ""automation"", ""technology""]}","{""headline"": ""Transform Your ROI with AI Insights"", ""description"": ""Dive into the world of AI marketing in our upcoming live stream! We'll share insights on how South A..."", ""call_to_action"": ""sign_up""}","{""placements"": [""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-05-26,2025-07-23,2025-06-15T21:08:26.430784,2025-06-15T21:08:26.430788
249,fa_camp_0249,Maximize ROI with AI Strategies,facebook,active,engagement,live_stream,daily,609.83,404.77,746.3,17670,705,49,17466.6,3.99,0.57,22.91,8.26,43.15,1710,107,76,5,1898,10.74,0.38,positive,3,1,1,0,0,211,705,true,0.74,"{""age_range"": {""min"": 31, ""max"": 57}, ""genders"": ""male"", ""locations"": [""Durban"", ""Pretoria"", ""Cape Town"", ""Johannesburg""], ""interests"": [""marketing"", ""technology"", ""business"", ""automation""]}","{""headline"": ""Maximize ROI with AI Strategies"", ""description"": ""Tune in to our live stream where we discuss the importance of intelligent marketing campaigns in max..."", ""call_to_action"": ""learn_more""}","{""placements"": [""reels"", ""feed"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-03-21,,2025-06-15T21:08:38.972584,2025-06-15T21:08:38.972586
250,fa_camp_0250,Innovate Your Marketing with AI,facebook,active,conversions,live_stream,daily,3919.34,1599.5,281.74,51339,3765,299,34380.48,7.33,0.42,31.16,5.35,21.49,5383,421,143,5,5952,11.59,0.28,positive,2,2,1,0,0.59,1129,3765,true,0.4,"{""age_range"": {""min"": 32, ""max"": 59}, ""genders"": ""male"", ""locations"": [""Cape Town"", ""Durban""], ""interests"": [""marketing"", ""technology"", ""business""]}","{""headline"": ""Innovate Your Marketing with AI"", ""description"": ""Join us live to discover how AI is revolutionizing marketing strategies for South African businesses..."", ""call_to_action"": ""get_quote""}","{""placements"": [""stories"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-04-20,2025-06-25,2025-06-15T21:08:43.090579,2025-06-15T21:08:43.090581
251,in_camp_0001,Smart Leads: SA's AI Advantage,instagram,paused,traffic,demo_video,daily,6829.84,2322.09,917.83,23681,1212,124,26700.74,5.12,1.92,98.06,18.73,11.5,1726,89,52,5,1872,7.91,0.47,positive,4,0,1,0,0,363,1212,false,0.33,"{""age_range"": {""min"": 35, ""max"": 49}, ""genders"": ""male"", ""locations"": [""Pretoria"", ""Durban"", ""Johannesburg"", ""Cape Town""], ""interests"": [""automation"", ""marketing"", ""technology"", ""AI""]}","{""headline"": ""Smart Leads: SA's AI Advantage"", ""description"": ""Unlock the power of AI-driven lead generation tailored for South African businesses. Our cutting-edg..."", ""call_to_action"": ""sign_up""}","{""placements"": [""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-05-15,2025-07-09,2025-06-15T21:08:54.782395,2025-06-15T21:08:54.782400
252,in_camp_0002,AI-Powered Prospects,instagram,paused,traffic,demo_video,daily,13857.75,4700.5,7746.11,36279,2647,349,125261.21,7.3,1.78,129.57,13.47,26.65,3688,150,143,5,3986,10.99,0.35,positive,2,2,1,0,0,794,2647,true,0.33,"{""age_range"": {""min"": 35, ""max"": 55}, ""genders"": ""female"", ""locations"": [""Durban"", ""Johannesburg""], ""interests"": [""business"", ""marketing"", ""AI""]}","{""headline"": ""AI-Powered Prospects"", ""description"": ""Discover how AI can revolutionize your lead generation efforts! Our demo showcases how South African..."", ""call_to_action"": ""sign_up""}","{""placements"": [""reels"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-05-28,2025-07-20,2025-06-15T21:08:57.575884,2025-06-15T21:08:57.575890
253,in_camp_0003,Lead the Future with AI,instagram,paused,brand_awareness,demo_video,daily,4010.14,1720.62,3142.77,32121,408,28,13957.46,1.27,4.22,53.57,61.45,8.11,3278,262,190,5,3735,11.63,0.37,positive,3,1,1,0,0.53,122,408,true,0.6,"{""age_range"": {""min"": 26, ""max"": 59}, ""genders"": ""male"", ""locations"": [""Durban"", ""Johannesburg"", ""Pretoria""], ""interests"": [""technology"", ""business"", ""automation"", ""AI""]}","{""headline"": ""Lead the Future with AI"", ""description"": ""Join the wave of innovation with AI-driven lead generation! This campaign highlights how South Afric..."", ""call_to_action"": ""sign_up""}","{""placements"": [""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-06-04,,2025-06-15T21:09:01.209424,2025-06-15T21:09:01.209430
254,in_camp_0004,AI Insights for Tomorrow's Leads,instagram,active,brand_awareness,demo_video,daily,2087.29,1005.74,1680.26,61095,4735,221,15281.63,7.75,0.21,16.46,4.55,15.19,5678,303,293,5,6279,10.28,0.47,positive,4,0,1,0,0,1420,4735,false,0.8,"{""age_range"": {""min"": 24, ""max"": 55}, ""genders"": ""male"", ""locations"": [""Durban"", ""Johannesburg""], ""interests"": [""marketing"", ""automation"", ""technology"", ""business""]}","{""headline"": ""AI Insights for Tomorrow's Leads"", ""description"": ""In today's competitive market, AI is key to effective lead generation. Our demo video reveals how So..."", ""call_to_action"": ""get_quote""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-03-29,,2025-06-15T21:09:09.716197,2025-06-15T21:09:09.716203
255,in_camp_0005,Transform Your Leads with AI,instagram,paused,engagement,demo_video,daily,8830.55,2978.24,2233.58,85363,2680,153,36212.49,3.14,1.11,34.89,19.47,12.16,7962,424,478,5,8869,10.39,0.35,positive,2,2,1,34145,0.46,804,2680,true,0.47,"{""age_range"": {""min"": 33, ""max"": 51}, ""genders"": ""female"", ""locations"": [""Cape Town"", ""Pretoria""], ""interests"": [""technology"", ""AI"", ""marketing"", ""automation""]}","{""headline"": ""Transform Your Leads with AI"", ""description"": ""Are you ready to transform your lead generation process? Our AI-driven solutions equip South African..."", ""call_to_action"": ""learn_more""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-06-04,2025-06-17,2025-06-15T21:09:13.403058,2025-06-15T21:09:13.403063
256,in_camp_0006,Unlock Your Market Potential,instagram,active,engagement,image_post,daily,3626.88,1292.19,359.43,80570,4634,692,118030.34,5.75,0.28,16.04,1.87,91.34,6036,415,311,5,6767,8.4,0.41,positive,3,2,0,32228,0.6,1390,4634,false,0.93,"{""age_range"": {""min"": 33, ""max"": 59}, ""genders"": ""all"", ""locations"": [""Pretoria"", ""Durban"", ""Johannesburg"", ""Cape Town""], ""interests"": [""marketing"", ""AI"", ""automation"", ""business"", ""technology""]}","{""headline"": ""Unlock Your Market Potential"", ""description"": ""Discover the power of AI in transforming your customer targeting strategy! In South Africa, business..."", ""call_to_action"": ""contact_us""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-05-10,2025-07-23,2025-06-15T21:09:24.360350,2025-06-15T21:09:24.360355
257,in_camp_0007,AI Insights for Local Success,instagram,active,conversions,image_post,daily,1270.77,680.1,488.34,83588,5917,608,179205.96,7.08,0.11,8.14,1.12,263.5,5515,476,465,5,6461,7.73,0.32,positive,3,1,1,33435,0.39,1775,5917,false,0.94,"{""age_range"": {""min"": 29, ""max"": 60}, ""genders"": ""male"", ""locations"": [""Durban"", ""Pretoria"", ""Johannesburg""], ""interests"": [""business"", ""marketing"", ""technology"", ""automation"", ""AI""]}","{""headline"": ""AI Insights for Local Success"", ""description"": ""In the diverse landscape of South Africa, understanding your customers is crucial. Our AI-powered cu..."", ""call_to_action"": ""learn_more""}","{""placements"": [""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-04-06,2025-08-04,2025-06-15T21:09:27.015189,2025-06-15T21:09:27.015194
258,in_camp_0008,Personalization at Scale,instagram,active,engagement,image_post,daily,8576.17,3592.48,6919.18,57051,3034,387,73196.76,5.32,1.18,62.97,9.28,20.37,6086,271,131,5,6493,11.38,0.18,neutral,2,2,1,22820,0,910,3034,true,0.74,"{""age_range"": {""min"": 23, ""max"": 63}, ""genders"": ""male"", ""locations"": [""Cape Town"", ""Johannesburg""], ""interests"": [""business"", ""technology"", ""marketing""]}","{""headline"": ""Personalization at Scale"", ""description"": ""With AI, personalization is no longer a luxury but a necessity. South African businesses can utilize..."", ""call_to_action"": ""sign_up""}","{""placements"": [""feed"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-05-15,2025-07-07,2025-06-15T21:09:30.480704,2025-06-15T21:09:30.480710
259,in_camp_0009,Drive Growth with Smart Targeting,instagram,completed,brand_awareness,image_post,daily,815.32,620.64,594.94,43650,1245,94,46394.31,2.85,0.5,14.22,6.6,74.75,4491,167,234,5,4897,11.22,0.37,positive,3,1,1,17460,0.68,373,1245,false,0.68,"{""age_range"": {""min"": 19, ""max"": 45}, ""genders"": ""female"", ""locations"": [""Durban"", ""Cape Town"", ""Pretoria"", ""Johannesburg""], ""interests"": [""business"", ""technology"", ""AI""]}","{""headline"": ""Drive Growth with Smart Targeting"", ""description"": ""Harness the power of AI-driven customer targeting to fuel your business growth. In South Africa's co..."", ""call_to_action"": ""sign_up""}","{""placements"": [""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-04-23,,2025-06-15T21:09:34.185345,2025-06-15T21:09:34.185348
260,in_camp_0010,Future-Proof Your Marketing,instagram,active,traffic,image_post,daily,13229.4,4967.88,4494.86,69280,2063,118,53659.18,2.98,2.41,71.71,42.1,10.8,8729,387,336,5,9457,13.65,0.41,positive,3,1,1,27712,0.68,618,2063,false,0.44,"{""age_range"": {""min"": 21, ""max"": 53}, ""genders"": ""all"", ""locations"": [""Johannesburg"", ""Durban"", ""Cape Town"", ""Pretoria""], ""interests"": [""business"", ""marketing"", ""technology"", ""AI""]}","{""headline"": ""Future-Proof Your Marketing"", ""description"": ""AI is the future of marketing, especially in a vibrant market like South Africa. By employing AI-pow..."", ""call_to_action"": ""get_quote""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-05-23,,2025-06-15T21:09:36.644111,2025-06-15T21:09:36.644114
