id,campaign_id,comment_id,comment_text,sentiment_score,username,likes,replies,created_at
1406,in_camp_0032,comment_291368,I love the idea of personalized marketing! It really helps SMEs connect with their audience. #SupportLocal,0.9,user1,54,0,2025-05-17T09:20:56.560830
1407,in_camp_0032,comment_918576,Interesting approach! I think personalization could really boost sales for small businesses.,0.7,user2,45,0,2025-05-26T12:51:30.764652
1408,in_camp_0032,comment_929074,"Personalized marketing sounds good in theory, but can it really work for everyone?",0.2,user3,17,0,2025-05-19T11:27:26.876634
1409,in_camp_0032,comment_920794,Not sure if this is the best strategy for small businesses with tight budgets.,-0.3,user4,85,0,2025-05-29T02:23:10.392446
1410,in_camp_0032,comment_686771,I’ve seen mixed results with personalized marketing; it can be hit or miss.,0.0,user5,91,0,2025-05-19T22:54:36.483281
1411,in_camp_0033,comment_133180,This sounds like a game changer for SMEs! Can't wait to see results!,0.9,user456,31,2,2025-05-26T13:06:02.062415
1412,in_camp_0033,comment_216357,"Interesting approach, but I'm not sure how effective AI really is for small businesses.",0.0,user789,53,0,2025-06-07T07:10:13.427719
1413,in_camp_0033,comment_791018,Data-driven decisions are the future! Excited to incorporate AI into our strategy.,0.85,user101,12,1,2025-06-11T08:51:45.649891
1414,in_camp_0033,comment_282981,I have my doubts about AI. How does it really help in practice?,-0.5,user202,69,3,2025-05-22T21:54:00.688092
1415,in_camp_0033,comment_496318,"Looks promising, but I hope it doesn't replace the human touch in marketing.",0.3,user303,62,0,2025-05-23T11:46:23.607981
1416,in_camp_0034,comment_553851,This sounds like a game-changer for small businesses! Can't wait to try it out.,0.9,userA,63,0,2025-05-17T21:38:57.464522
1417,in_camp_0034,comment_645764,"Interesting concept, but I wonder how effective it really is.",0.0,curiousB,1,1,2025-05-27T19:35:08.860154
1418,in_camp_0034,comment_568261,Finally something to help with all those boring tasks! Big thumbs up!,0.85,happyC,19,0,2025-05-21T08:46:09.796931
1419,in_camp_0034,comment_784128,"Not sure if AI can handle my specific needs, but I’ll give it a look.",0.2,skepticD,24,0,2025-06-07T19:08:15.365340
1420,in_camp_0034,comment_290433,I’m tired of all these automation tools that don’t deliver. This better work!,-0.6,frustratedE,73,0,2025-05-27T19:00:56.306553
1421,in_camp_0035,comment_601656,I love the idea of using AI to understand our customers better! Excited to try it out.,0.9,happyclient,63,0,2025-06-06T23:03:07.935162
1422,in_camp_0035,comment_495565,"This sounds interesting, but I'm curious how it actually works in practice.",0.0,skepticalbiz,10,0,2025-06-12T06:09:55.173831
1423,in_camp_0035,comment_452470,Our business needs something like this! AI can really change the game.,0.8,excitedowner,66,0,2025-05-31T11:33:27.705224
1424,in_camp_0035,comment_267919,Not sure if AI is the answer for everyone. It depends on the type of business.,-0.2,concernedexpert,30,0,2025-06-03T06:19:38.977301
1425,in_camp_0035,comment_702058,Can AI insights really help SMEs? I've heard mixed reviews from others.,-0.5,doubtingthomas,26,0,2025-05-26T21:41:50.267863
1426,in_camp_0036,comment_541626,This sounds like a fantastic opportunity! Can't wait to see what insights I get.,0.9,marketingGuru,14,0,2025-06-03T09:06:23.578341
1427,in_camp_0036,comment_549151,Interesting concept! I might give it a try and see if it helps my strategy.,0.5,curiousMarketer,37,0,2025-05-31T23:37:43.616706
1428,in_camp_0036,comment_108404,I’ve been looking for a way to improve my marketing. This could be just what I need!,0.7,smallBizOwner,26,0,2025-06-07T03:35:23.588653
1429,in_camp_0036,comment_667759,Not sure if AI can really help with marketing. Everything seems so automated these days.,-0.3,skepticUser,0,0,2025-06-15T00:31:14.370445
1430,in_camp_0036,comment_656606,Heard mixed reviews about AI audits. I’m on the fence but still intrigued.,0.2,onTheFence,18,0,2025-05-31T05:28:23.785795
1431,in_camp_0037,comment_536125,This sounds amazing! Excited to see how AI can help my brand grow.,0.9,happyCustomer1,5,0,2025-06-12T15:43:30.866912
1432,in_camp_0037,comment_828730,I've heard good things about AI audits. Might give this a try.,0.5,curiousMind,3,2,2025-05-27T04:39:03.342936
1433,in_camp_0037,comment_811290,"Not sure if AI can really make a difference, but I'm open to exploring.",0.2,skeptic2023,2,0,2025-05-28T11:04:16.838538
1434,in_camp_0037,comment_819435,Is this service really free? Sounds too good to be true!,-0.3,doubtingThomas,2,2,2025-05-28T07:42:12.242265
1435,in_camp_0037,comment_707076,Just what I need right now! Can't wait to get started on my audit.,0.85,brandBooster,5,0,2025-05-26T12:29:43.556316
1436,in_camp_0038,comment_173498,This sounds amazing! Can't wait to see how AI can boost my marketing strategy.,0.9,marketing_maven,92,0,2025-05-21T23:37:49.306235
1437,in_camp_0038,comment_787896,Interesting concept! I'd love to learn more about this AI audit.,0.6,curiouscat,5,0,2025-06-15T04:16:24.887430
1438,in_camp_0038,comment_676277,"Sounds good, but I'm skeptical about AI's actual impact on my campaigns.",0.1,doubtingthomas,73,0,2025-06-10T18:00:19.097447
1439,in_camp_0038,comment_221826,I'm excited to try this out! Free services are always a win!,0.85,happy_marketer,7,0,2025-05-18T04:10:25.712942
1440,in_camp_0038,comment_256814,"Not sure this will work for my niche, but I'm open to exploring.",0.3,realist24,32,0,2025-05-17T09:46:13.640773
1441,in_camp_0039,comment_365554,This could really help my small business grow! Excited to see the results!,0.9,smallBizSA,0,0,2025-05-22T06:34:31.119546
1442,in_camp_0039,comment_906520,Interesting offer! I'll definitely consider getting the audit for my marketing strategies.,0.6,curiousMarketer,6,0,2025-05-27T11:27:53.968541
1443,in_camp_0039,comment_690422,"Sounds promising, but how does it actually work?",0.0,skepticalUser,0,0,2025-06-09T06:55:08.653557
1444,in_camp_0039,comment_494441,"Free audits often lead to upsells. Be cautious, guys!",-0.5,cautiousBuyer,4,0,2025-06-05T00:22:25.261075
1445,in_camp_0039,comment_854051,"Finally, something for the local market! This is just what we need.",0.85,happyEntrepreneur,16,0,2025-05-31T20:39:41.838005
1446,in_camp_0040,comment_239450,This is exactly what I need! Excited to see how AI can improve my marketing!,0.9,happy_marketer,2,0,2025-06-01T08:38:33.911275
1447,in_camp_0040,comment_194330,"Interesting offer, but not sure how much I can trust AI for my brand.",0.2,curious_user,54,0,2025-06-10T14:14:31.086320
1448,in_camp_0040,comment_317496,I've tried AI tools before with mixed results. Let's see how this audit goes.,0.1,skeptical_jane,36,0,2025-05-20T08:17:55.303312
1449,in_camp_0040,comment_438472,"Finally, a free resource that can help small businesses! Count me in!",0.85,smallbiz_bob,57,0,2025-05-29T11:56:21.443826
1450,in_camp_0040,comment_431335,Sounds like a gimmick. I prefer traditional marketing methods.,-0.5,old_school_kev,62,0,2025-05-22T21:23:16.908792
1451,in_camp_0041,comment_786197,This is exactly what I need to boost my small business! Excited to try it out.,0.9,happybusinessowner,38,0,2025-05-27T06:57:53.686199
1452,in_camp_0041,comment_110481,"Interesting concept, but I'm not sure if AI is the right fit for my local shop.",0.0,skepticalshopper,37,0,2025-06-15T03:35:37.393489
1453,in_camp_0041,comment_520159,"Wow, AI could really change the game for us small business owners. Count me in!",0.85,optimisticentrepreneur,29,0,2025-06-04T01:33:50.101294
1454,in_camp_0041,comment_977692,I don't see how AI can help my store. Feels a bit gimmicky to me.,-0.5,doubtingthomas,17,2,2025-05-18T11:39:01.674044
1455,in_camp_0041,comment_140645,"I need to learn more about these insights, but it sounds promising for growth.",0.4,curiousstartup,44,1,2025-05-20T16:52:37.683692
1456,in_camp_0042,comment_910255,Excited to see how personalized marketing can transform my business! Count me in!,0.9,happyclient,9,0,2025-06-13T03:17:32.493697
1457,in_camp_0042,comment_368349,This sounds interesting. Can you provide more details on how it works?,0.1,curious_sme,24,0,2025-06-03T06:29:20.660145
1458,in_camp_0042,comment_470125,Personalized marketing is definitely the way to go. Looking forward to trying it out!,0.85,marketing_pro,7,0,2025-06-14T22:30:54.876876
1459,in_camp_0042,comment_646199,Not sure if this is worth it for small businesses like mine. Need to think about it.,-0.2,skeptical_sme,14,0,2025-06-13T04:54:37.455457
1460,in_camp_0042,comment_460889,Hope this campaign delivers real results. Many promises have been made before.,0.0,realist90,19,0,2025-06-04T15:15:38.726529
1461,in_camp_0043,comment_876354,"Finally, a way to save time on marketing! Excited to try this out.",0.9,happyMarketer,36,0,2025-05-29T12:46:40.724760
1462,in_camp_0043,comment_740106,"AI in marketing sounds interesting, but can it really deliver on its promises?",0.0,curiousMind,19,2,2025-06-15T11:23:23.799263
1463,in_camp_0043,comment_253279,Seems like just another gimmick. I prefer traditional methods for now.,-0.5,oldSchool,31,2,2025-06-02T17:44:00.889083
1464,in_camp_0043,comment_542623,Impressive! This could really help SMEs focus on growth instead of admin tasks.,0.85,growthGuru,28,0,2025-05-19T10:53:22.389881
1465,in_camp_0043,comment_933081,"I'm skeptical about AI in marketing, but I'm open to learning more.",0.2,openToIdeas,1,0,2025-06-07T21:37:20.788054
1466,in_camp_0044,comment_233123,I've seen brands thrive with AI marketing! This could really help differentiate my business.,0.9,brandLover,26,0,2025-05-17T08:49:23.864268
1467,in_camp_0044,comment_945879,"AI in marketing sounds interesting, but I wonder how it works in practice.",0.2,curiousMind,2,0,2025-06-13T08:08:21.575625
1468,in_camp_0044,comment_985985,Not sure if AI can truly help local brands. Authentic connection still matters.,-0.5,realTalk,26,0,2025-05-30T13:27:24.762185
1469,in_camp_0044,comment_117174,Excited to see how AI can make my brand stand out among competitors!,0.85,optimisticEntrepreneur,8,0,2025-05-25T03:10:06.755444
1470,in_camp_0044,comment_987523,Will this really give a competitive edge or is it just another trend?,0.1,skepticalUser,2,1,2025-06-01T00:08:32.404576
1471,in_camp_0045,comment_203892,This sounds like an amazing opportunity! Data-driven marketing is the way to go!,0.9,happyMarketer,14,3,2025-05-18T15:49:54.287069
1472,in_camp_0045,comment_633059,Interesting concept. I wonder how it will apply to different industries.,0.2,curiousCat,11,0,2025-06-04T02:31:07.161862
1473,in_camp_0045,comment_870685,I’ve had mixed experiences with data marketing approaches. Hope this one is better!,0.1,skepticalUser,3,0,2025-06-15T01:12:52.689872
1474,in_camp_0045,comment_364964,Let’s see if this actually delivers results for small businesses like mine!,0.3,smallBizOwner,14,0,2025-05-18T15:13:09.959922
1475,in_camp_0045,comment_455061,Data-driven? Sounds boring. I prefer creative marketing strategies!,-0.5,creativeSoul,14,0,2025-06-10T12:04:51.078395
1476,in_camp_0046,comment_417843,Exciting to see AI helping businesses grow! Can't wait to try it out.,0.9,businessGuru,78,0,2025-05-21T14:56:53.255852
1477,in_camp_0046,comment_659626,"Interesting concept, but how does it work for smaller businesses?",0.0,curiousCat,41,0,2025-06-13T01:51:51.242363
1478,in_camp_0046,comment_529440,"AI marketing sounds great, but I'm worried about losing the personal touch.",-0.5,realist101,87,0,2025-06-14T04:47:55.318538
1479,in_camp_0046,comment_726188,This could really change the game for many South African entrepreneurs!,0.85,futureLeader,76,3,2025-06-03T13:23:34.469599
1480,in_camp_0046,comment_114416,Haven't seen much success with AI tools before. Hope this one is different!,0.3,doubtingThomas,47,0,2025-05-20T11:57:36.262754
1481,in_camp_0047,comment_392050,This sounds promising! Looking forward to seeing how AI can enhance our strategies.,0.7,user456,17,0,2025-06-06T20:39:05.048597
1482,in_camp_0047,comment_739320,AI in marketing seems like a buzzword. Can it really deliver?,0.2,user789,23,0,2025-06-01T01:13:01.447402
1483,in_camp_0047,comment_868185,Just what I need! Tailored strategies could make a huge difference for my business.,0.9,user321,52,0,2025-06-08T05:55:52.372109
1484,in_camp_0047,comment_245985,"Interesting concept, but I'm skeptical about AI's effectiveness in understanding human behavior.",0.1,user654,0,0,2025-06-12T19:56:41.443627
1485,in_camp_0047,comment_758418,Looks like another overhyped tech trend to me. I'll stick to traditional methods.,-0.5,user987,6,0,2025-06-02T19:57:59.410274
1486,in_camp_0048,comment_533482,Excited to see how AI can enhance our marketing strategies! South Africa is ready for this innovation.,0.9,userA,25,2,2025-06-06T07:48:24.259144
1487,in_camp_0048,comment_938544,Interesting concept! I wonder how it will adapt to local markets though.,0.2,userB,47,0,2025-05-18T18:56:54.046722
1488,in_camp_0048,comment_297610,AI is the future! Can't wait to implement these ideas in my campaigns.,0.85,userC,17,0,2025-06-05T16:05:24.096967
1489,in_camp_0048,comment_302744,"I’m skeptical about AI, will it really understand our unique cultural dynamics?",-0.3,userD,4,0,2025-06-08T23:19:34.378629
1490,in_camp_0048,comment_427315,This could be a game-changer! Looking forward to the possibilities.,0.75,userE,3,1,2025-05-24T02:06:33.390451
1491,in_camp_0049,comment_709718,This is exactly what we need to stay ahead in the market! Love the innovation!,0.9,businessGuru,0,0,2025-05-24T03:06:40.429912
1492,in_camp_0049,comment_816784,AI tools can really boost efficiency. Excited to see how this evolves!,0.7,techFan,1,0,2025-05-28T14:22:23.192609
1493,in_camp_0049,comment_142921,"Interesting concept, but I'm curious about the implementation details.",0.0,neutralObserver,1,0,2025-06-02T01:44:09.670630
1494,in_camp_0049,comment_576890,I've seen mixed results with AI tools before. Hope this one is worth it!,-0.3,skepticalUser,0,1,2025-06-15T20:42:41.649714
1495,in_camp_0049,comment_286227,"AI is the future of business, but will it really help small companies?",0.1,smallBizOwner,1,0,2025-06-10T04:22:52.619151
